id_a,id_b,sha_a,sha_b,sim_score,error_types_a,error_types_b
86,162,f2436c62292765f014a0dd30a013035abd13c33f,3045ad82fb7ebc1182bf5d0a1d64713bec621512,0.6625,Type Checking|Import Error,Code Styling|Import Error
173,182,5f24cca27fe01045314ee6ddb7619e164ada0c91,754f4d3afe097bd3d360bb8a186acd95cc2542ea,0.6625,Import Error,Test Failure
108,112,44eb41928c49ec0438728ea76283495461dc2e19,6aec23d104a077af68fbcf236630ed69d6d965ac,0.6625,Code Styling,Code Styling
81,180,dc63689a775dcb8f90cac9824149e21c3a868cc1,6f19da809ef086cec3d81173f2c1b849e81c896d,0.6624,Type Checking,Type Checking
91,191,ff8929ce168fb87cf50f6a52e4cc3b12b8fd5e2e,840ad511b904f43678ec438464deb893fda58c8b,0.6624,Import Error|Code Styling,Code Styling|Import Error
74,159,c434e89bee35d93f4e741c32dc36c5a9a68404df,1da36493c0905f61ee6fa58ebf792f993d3579dc,0.6622,Type Checking|Import Error,Import Error|Type Checking
188,206,7f4d750eaf81c6f8384ed8246180c29bb45ea7bf,aef89d7979ff37db1e5e5a75265767e0c460b0ba,0.6622,Type Checking,Type Checking
181,187,6fe4e00e8863c8da28d241cb65632725de6db64b,7efb1f09096dd41ea09b30ceb17746686931d1cf,0.6621,Code Styling|Import Error,Code Styling|Import Error
112,102,6aec23d104a077af68fbcf236630ed69d6d965ac,07c55e7c8bee5b60d9d9647d647f89bec137ef4d,0.662,Code Styling,Code Styling
76,192,d1e88b8766d152d7d4e7911a0072591db1eb4bcd,8474427eeab92e28766b8051d92e6b46379581e9,0.6615,Import Error|Type Checking|Code Styling,Code Styling|Import Error
452,486,35bcc1e64e7a71cdf06972952cdcebe52cc6a6e9,b5b9507e0e063bd08038c29b13d10a09e66a198d,0.6615,Code Formatting,Code Styling
136,138,700c695eea898caaa6fe527ec9957c47e9c3002c,92f010054982b709ab300f53b9a8bd407ab51e3f,0.6615,Code Styling,Code Styling
84,152,ede117552a48bee7f674fbfab87d9586f2fabe19,110e09997f8a22a617e261dec9e301129bbead65,0.6612,Import Error|Type Checking,Test Failure|Type Checking
469,458,8c67faaa0010c3a9195ae073f68410fd60ee3300,5b325d99df8607748c1c3653cc42730a135bd53d,0.6612,Static Analysis,Static Analysis
109,119,5f98672f68c7f4acdf3e6f68fd79e66b56d0b529,af6a0b457a537777e1e18111b49dbe9abfffb2cd,0.6612,Code Formatting,Code Styling|Network Error
107,109,44cc14aa3f36dbd14049106933dcd12bdb1fead4,5f98672f68c7f4acdf3e6f68fd79e66b56d0b529,0.6611,Type Checking,Code Formatting
427,433,946865a335e58efdaee920affe3f3fe737f292b6,d461f312431b69d9e3a4068b50fca6449fd34940,0.6609,Linting,Linting
74,167,c434e89bee35d93f4e741c32dc36c5a9a68404df,39d992d415c335b61f670c31a68c0edc578e5062,0.6607,Type Checking|Import Error,Import Error|Type Checking
534,546,7e7ae9921daa1d1c5c74e8f3f8852333b3cd7c53,dcba90e30c60bdb723989d610211052f9034bdc8,0.6605,Import Error|Environment Error|Test Failure,Environment Error|Test Failure
189,191,82609349d7098fd5ad1c71f0e057f50cd0074404,840ad511b904f43678ec438464deb893fda58c8b,0.6603,Code Styling|Import Error,Code Styling|Import Error
189,205,82609349d7098fd5ad1c71f0e057f50cd0074404,ae364459a503a2867eeef3ede75f24ad3b5d5839,0.6602,Code Styling|Import Error,Import Error
179,176,6e5f3fc6534025b5711d84f144d3071f1ff403d2,6865351833c002710b5e861a4ff6bc05b74afd4b,0.6599,Import Error|Code Styling,Code Styling|Import Error
527,539,459cfd9a9110080f68d50b9ae3b63fa17b0f2f0c,af5fcb21859b6be4d60ee75ffdec5ef326932b6d,0.6598,Environment Error|Test Failure,Environment|Test Failure
378,396,b80cb885466e25f0de4304f14493d6cff6c7ba20,c18a9ef7091afb77bfdcc44b11809cd8c9274652,0.6597,Test Failure,Test Failure
82,187,e22825fa77b3e549db08147a90c061e695726fb2,7efb1f09096dd41ea09b30ceb17746686931d1cf,0.6596,Code Styling,Code Styling|Import Error
163,189,31d6eba6f9be2ea8fc3bf80efc498075f6241cb5,82609349d7098fd5ad1c71f0e057f50cd0074404,0.6595,Code Styling|Test Failure,Code Styling|Import Error
472,476,91a466d66855d3123a7fc03f9685de730f724895,99d0e8fb13e8389c1c8ea51be1193f674aa47034,0.6594,Code Styling|Network Error,Linting
160,169,233c76da6b91def1e9d09a3fe170578c0bded0aa,3ab735577ed448887a8f1f463c73a611a4ca253e,0.6592,Code Styling,Code Styling
86,170,f2436c62292765f014a0dd30a013035abd13c33f,4b5113e905468a8710137ff717685e5728e9cadf,0.6587,Type Checking|Import Error,Import Error|Type Checking
112,119,6aec23d104a077af68fbcf236630ed69d6d965ac,af6a0b457a537777e1e18111b49dbe9abfffb2cd,0.6586,Code Styling,Code Styling|Network Error
74,77,c434e89bee35d93f4e741c32dc36c5a9a68404df,d340b3a337398d539f38101282d09dd5e9966354,0.6584,Type Checking|Import Error,Import Error
24,25,d985231d83ec0cb50784548dae26236dd03bd2a6,5b9b7a0f0f73cc0257f1b41b4904dc9056e9baa1,0.6584,Linting,Code Formatting
79,151,da9d2e853bd3c3111d4d8864906975c75f7e9888,09c3a7624b042f0af173fb95362fbefbb3d32522,0.658,Type Checking|Import Error,Import Error|Type Checking
74,90,c434e89bee35d93f4e741c32dc36c5a9a68404df,ff5106ea7e8f83cb7a85bbee6f2299ac736ac860,0.6578,Type Checking|Import Error,Type Checking|Test Failure
86,175,f2436c62292765f014a0dd30a013035abd13c33f,67b1780b01f5d7461dc9b3d189d25acecbdb171d,0.6578,Type Checking|Import Error,Type Checking|Import Error|Code Styling
464,446,770f97a0a0b3f9c8a1e7f4b55ad99376197e28f2,083b48256813564d301995020b838bfaf6055d79,0.6574,Code Styling,Code Formatting
114,121,78131a41338361909ae6e81399a5eac2579498bf,c3a3944a6d50067aa5937e22e97eac0a64631f47,0.6574,Dependency Error|Type Checking,Type Checking|Dependency Error
507,518,82fe739a979a58067738c7f97cbb8444f12277d5,a45d6ed960156b41ffc8168a07719c49655cf40b,0.6574,Type Checking|Code Styling,Code Styling|Type Checking
486,493,b5b9507e0e063bd08038c29b13d10a09e66a198d,e693b7399ee5911784f4ac4defb28baf9587f984,0.6572,Code Styling,Code Styling
315,254,48674ee71fd28378322b16a8796b2288507831bd,11bab0fb5ed6c9b67ae9a4de2694c2fda47e2b62,0.6571,Code Formatting,Code Formatting
197,209,98c0877ed94c574c7a6eae2f2eb662bfcef1ba87,b9a749745c9e91ee446a6ebdda7640d49cac8027,0.6569,Test Failure|Type Checking,Test Failure|Type Checking
152,204,110e09997f8a22a617e261dec9e301129bbead65,acdbed3f7aacf32067b3353d653825efd06caeac,0.6568,Test Failure|Type Checking,Import Error|Type Checking
163,181,31d6eba6f9be2ea8fc3bf80efc498075f6241cb5,6fe4e00e8863c8da28d241cb65632725de6db64b,0.6565,Code Styling|Test Failure,Code Styling|Import Error
378,386,b80cb885466e25f0de4304f14493d6cff6c7ba20,be303e1d1fbff72f804da366b171ac94b4286acc,0.6565,Test Failure,Test Failure
114,126,78131a41338361909ae6e81399a5eac2579498bf,ed13d89504c50a1b3f5d9757b74c7aaf38356150,0.6565,Dependency Error|Type Checking,Static Analysis|Type Checking
87,180,f6f8da08fb440f8856510d0837876c41eb182dfc,6f19da809ef086cec3d81173f2c1b849e81c896d,0.6564,Type Checking,Type Checking
78,80,d78ebf9508e112a8d2526ec26bcc37d8e8a2bfa2,dc07b7a4e5314d29edb7e9c30d36e12a6dec3dd7,0.6563,Import Error|Type Checking,Test Failure|Type Checking
160,189,233c76da6b91def1e9d09a3fe170578c0bded0aa,82609349d7098fd5ad1c71f0e057f50cd0074404,0.6563,Code Styling,Code Styling|Import Error
175,193,67b1780b01f5d7461dc9b3d189d25acecbdb171d,84d26c4b6b5881367cdabfc56d29b50389f1ba92,0.6562,Type Checking|Import Error|Code Styling,Import Error|Type Checking
88,152,fa597eab63defb9e7e146e73c6ee23fb00f16284,110e09997f8a22a617e261dec9e301129bbead65,0.656,Test Failure|Type Checking,Test Failure|Type Checking
107,116,44cc14aa3f36dbd14049106933dcd12bdb1fead4,a02c53a0eed80e7332e03b39bac351260afde289,0.656,Type Checking,Code Styling
48,49,028ad1efee2c41691d78e5a4de90ebd6f8236cad,c9991372b81edabb86965638db110ab930f8e165,0.656,Code Formatting,Code Styling
336,333,d01e72609895cf1020f3118efb54c523bde6d9af,95dd5bb1f7ae87cf5ab482420b4dd72454165ff3,0.6559,Code Styling,Static Analysis
179,182,6e5f3fc6534025b5711d84f144d3071f1ff403d2,754f4d3afe097bd3d360bb8a186acd95cc2542ea,0.6556,Import Error|Code Styling,Test Failure
541,544,b83cb34fc3527b13da672608f375fedf557d6853,c69fd6009fd8b027305163e7e4200f6ad67af95a,0.6556,Environment Error|Test Failure,Environment Error|Test Failure
86,207,f2436c62292765f014a0dd30a013035abd13c33f,b55b03d12d1c33d6fb57e3c36aad243bb089b41c,0.6555,Type Checking|Import Error,Type Checking|Import Error
74,189,c434e89bee35d93f4e741c32dc36c5a9a68404df,82609349d7098fd5ad1c71f0e057f50cd0074404,0.6554,Type Checking|Import Error,Code Styling|Import Error
82,171,e22825fa77b3e549db08147a90c061e695726fb2,557f5305cd8dc547495ea9bbfec35bee632b63be,0.6554,Code Styling,Code Styling
159,205,1da36493c0905f61ee6fa58ebf792f993d3579dc,ae364459a503a2867eeef3ede75f24ad3b5d5839,0.6553,Import Error|Type Checking,Import Error
383,387,bbe646cb38f74b164402f9eac9ee486176f22b8d,beb9de2399518898238ae072750ada0050e774cc,0.6552,Test Failure,Import Error
329,336,2c5abd2cb0b8434be180e7931e1b18e4227dbbb3,d01e72609895cf1020f3118efb54c523bde6d9af,0.6552,Code Styling,Code Styling
78,156,d78ebf9508e112a8d2526ec26bcc37d8e8a2bfa2,1a6efefa726610d7ca262beb8e6adf1607829dbb,0.6551,Import Error|Type Checking,Type Checking|Import Error
78,295,d78ebf9508e112a8d2526ec26bcc37d8e8a2bfa2,d6626e5de246cce87651793060322ff1b3f7e0c0,0.655,Import Error|Type Checking,Import Error
527,534,459cfd9a9110080f68d50b9ae3b63fa17b0f2f0c,7e7ae9921daa1d1c5c74e8f3f8852333b3cd7c53,0.655,Environment Error|Test Failure,Import Error|Environment Error|Test Failure
526,527,44cf736f9ad32392d86c990b2c3140d0ef359fd2,459cfd9a9110080f68d50b9ae3b63fa17b0f2f0c,0.6548,Environment Error,Environment Error|Test Failure
464,486,770f97a0a0b3f9c8a1e7f4b55ad99376197e28f2,b5b9507e0e063bd08038c29b13d10a09e66a198d,0.6543,Code Styling,Code Styling
183,202,78c5d662bf2145c91356e5185db05a17950b3dc4,a52d22193b0ad09104ad4afdc6adddffeb5b8894,0.6542,Type Checking|Import Error,Type Checking|Import Error
172,209,55c8c01643e65d53cf29664e5d5dc6d7307272d6,b9a749745c9e91ee446a6ebdda7640d49cac8027,0.6539,Test Failure|Type Checking,Test Failure|Type Checking
106,126,444017d8b29540c809f8a7b6479fcb124f229ab8,ed13d89504c50a1b3f5d9757b74c7aaf38356150,0.6535,Test Failure|Type Checking,Static Analysis|Type Checking
80,207,dc07b7a4e5314d29edb7e9c30d36e12a6dec3dd7,b55b03d12d1c33d6fb57e3c36aad243bb089b41c,0.6534,Test Failure|Type Checking,Type Checking|Import Error
81,195,dc63689a775dcb8f90cac9824149e21c3a868cc1,96cab6eebb5bd0c37a60a93f3e3495fdb08793f9,0.6534,Type Checking,Type Checking
191,192,840ad511b904f43678ec438464deb893fda58c8b,8474427eeab92e28766b8051d92e6b46379581e9,0.6534,Code Styling|Import Error,Code Styling|Import Error
73,151,c27ea5332c1d979ad2fc0c2b09ff571c9538f423,09c3a7624b042f0af173fb95362fbefbb3d32522,0.653,Import Error,Import Error|Type Checking
74,155,c434e89bee35d93f4e741c32dc36c5a9a68404df,1a41bfdce3fbdd13b1269f0acc04885762c39dd1,0.6528,Type Checking|Import Error,Type Checking|Import Error
86,203,f2436c62292765f014a0dd30a013035abd13c33f,ac2b8825370e010e3875415296d16506d231bb90,0.6527,Type Checking|Import Error,Type Checking|Import Error
79,201,da9d2e853bd3c3111d4d8864906975c75f7e9888,a4f765fa10f5588775b757a3b3bafb3194f8ac86,0.6526,Type Checking|Import Error,Import Error|Type Checking
165,191,344c0994f4fce22a64ad9c57270679e51b8e66e6,840ad511b904f43678ec438464deb893fda58c8b,0.6521,Type Checking|Import Error,Code Styling|Import Error
186,203,7da71b58b1eb9b56ac1b4423afd9da61679a706e,ac2b8825370e010e3875415296d16506d231bb90,0.652,Import Error|Code Styling,Type Checking|Import Error
73,202,c27ea5332c1d979ad2fc0c2b09ff571c9538f423,a52d22193b0ad09104ad4afdc6adddffeb5b8894,0.6517,Import Error,Type Checking|Import Error
89,167,fb10c6e8e2f7ca6d855f8cfeda8bae8f4a644e7c,39d992d415c335b61f670c31a68c0edc578e5062,0.6517,Import Error|Type Checking,Import Error|Type Checking
523,527,2bc817d871c542da601633e6ba1db878bd9bb1fc,459cfd9a9110080f68d50b9ae3b63fa17b0f2f0c,0.6515,Environment Error|Test Failure,Environment Error|Test Failure
529,539,511a9296c9215864baf1a1a7ae843ccfa0efdfd9,af5fcb21859b6be4d60ee75ffdec5ef326932b6d,0.6515,Environment Error|Runtime Error|Test Failure,Environment|Test Failure
85,180,f06bfb4ef15132a04a3983b4aa40f2e385ef7c04,6f19da809ef086cec3d81173f2c1b849e81c896d,0.6513,Type Checking,Type Checking
172,207,55c8c01643e65d53cf29664e5d5dc6d7307272d6,b55b03d12d1c33d6fb57e3c36aad243bb089b41c,0.651,Test Failure|Type Checking,Type Checking|Import Error
74,151,c434e89bee35d93f4e741c32dc36c5a9a68404df,09c3a7624b042f0af173fb95362fbefbb3d32522,0.6508,Type Checking|Import Error,Import Error|Type Checking
77,187,d340b3a337398d539f38101282d09dd5e9966354,7efb1f09096dd41ea09b30ceb17746686931d1cf,0.6505,Import Error,Code Styling|Import Error
156,159,1a6efefa726610d7ca262beb8e6adf1607829dbb,1da36493c0905f61ee6fa58ebf792f993d3579dc,0.6505,Type Checking|Import Error,Import Error|Type Checking
175,200,67b1780b01f5d7461dc9b3d189d25acecbdb171d,a19827aa499277f65d5314ace68e2ddee7a25f4c,0.6505,Type Checking|Import Error|Code Styling,Type Checking|Test Failure
165,202,344c0994f4fce22a64ad9c57270679e51b8e66e6,a52d22193b0ad09104ad4afdc6adddffeb5b8894,0.6503,Type Checking|Import Error,Type Checking|Import Error
265,266,261adce4ce40a3fbd323f79ba7823cf8523a8110,4e9d6740404d5413fce712e489e74fdb28c263ad,0.6503,Code Styling|Build,Build|Code Styling
91,176,ff8929ce168fb87cf50f6a52e4cc3b12b8fd5e2e,6865351833c002710b5e861a4ff6bc05b74afd4b,0.6502,Import Error|Code Styling,Code Styling|Import Error
169,176,3ab735577ed448887a8f1f463c73a611a4ca253e,6865351833c002710b5e861a4ff6bc05b74afd4b,0.6502,Code Styling,Code Styling|Import Error
169,198,3ab735577ed448887a8f1f463c73a611a4ca253e,9b52669238946cd01f9cc5e99a4b6babf0942cdf,0.65,Code Styling,Code Styling
115,118,992b9a36ee14ce62ac8639c1ec88ba83e375e525,a7a139ca8f5d0acdebb205d469166fbe034c2372,0.6498,Type Checking,Type Checking
76,159,d1e88b8766d152d7d4e7911a0072591db1eb4bcd,1da36493c0905f61ee6fa58ebf792f993d3579dc,0.6497,Import Error|Type Checking|Code Styling,Import Error|Type Checking
447,466,091b008384f701eda98979586e9f051aeb6ab7e6,7c3b428f2344da7888dfe3cc87e2ee9cab8d49f6,0.6496,Network Error,Network Error
172,188,55c8c01643e65d53cf29664e5d5dc6d7307272d6,7f4d750eaf81c6f8384ed8246180c29bb45ea7bf,0.6495,Test Failure|Type Checking,Type Checking
76,184,d1e88b8766d152d7d4e7911a0072591db1eb4bcd,7b8834b321a97bc57d7a5ac82680c24aff793b91,0.6494,Import Error|Type Checking|Code Styling,Import Error|Type Checking
151,172,09c3a7624b042f0af173fb95362fbefbb3d32522,55c8c01643e65d53cf29664e5d5dc6d7307272d6,0.6492,Import Error|Type Checking,Test Failure|Type Checking
112,117,6aec23d104a077af68fbcf236630ed69d6d965ac,a6517d5fc23bbb6be3424924264025b961df3fe2,0.649,Code Styling,Code Styling|Type Checking
91,169,ff8929ce168fb87cf50f6a52e4cc3b12b8fd5e2e,3ab735577ed448887a8f1f463c73a611a4ca253e,0.6489,Import Error|Code Styling,Code Styling
81,206,dc63689a775dcb8f90cac9824149e21c3a868cc1,aef89d7979ff37db1e5e5a75265767e0c460b0ba,0.6487,Type Checking,Type Checking
76,199,d1e88b8766d152d7d4e7911a0072591db1eb4bcd,9ebc254bb14ed052a0ac459d8c109ae8e0c12233,0.6486,Import Error|Type Checking|Code Styling,Code Styling|Import Error
89,186,fb10c6e8e2f7ca6d855f8cfeda8bae8f4a644e7c,7da71b58b1eb9b56ac1b4423afd9da61679a706e,0.6486,Import Error|Type Checking,Import Error|Code Styling
179,186,6e5f3fc6534025b5711d84f144d3071f1ff403d2,7da71b58b1eb9b56ac1b4423afd9da61679a706e,0.6484,Import Error|Code Styling,Import Error|Code Styling
74,209,c434e89bee35d93f4e741c32dc36c5a9a68404df,b9a749745c9e91ee446a6ebdda7640d49cac8027,0.6483,Type Checking|Import Error,Test Failure|Type Checking
497,506,5da261310ba61373d9546eaa6a817049ca75b9c5,80fe937279863ecf49a66640859a9d9dd17ec23b,0.6481,Code Styling,Code Styling
47,48,3dd8e4404a0ce2e29db4911dc2cd7e94755be631,028ad1efee2c41691d78e5a4de90ebd6f8236cad,0.6481,Code Styling,Code Formatting
76,77,d1e88b8766d152d7d4e7911a0072591db1eb4bcd,d340b3a337398d539f38101282d09dd5e9966354,0.648,Import Error|Type Checking|Code Styling,Import Error
529,534,511a9296c9215864baf1a1a7ae843ccfa0efdfd9,7e7ae9921daa1d1c5c74e8f3f8852333b3cd7c53,0.6478,Environment Error|Runtime Error|Test Failure,Import Error|Environment Error|Test Failure
73,166,c27ea5332c1d979ad2fc0c2b09ff571c9538f423,37c595ac6f390dbccbcfa20f742faa36f34b194a,0.6477,Import Error,Import Error
86,155,f2436c62292765f014a0dd30a013035abd13c33f,1a41bfdce3fbdd13b1269f0acc04885762c39dd1,0.6475,Type Checking|Import Error,Type Checking|Import Error
79,156,da9d2e853bd3c3111d4d8864906975c75f7e9888,1a6efefa726610d7ca262beb8e6adf1607829dbb,0.6474,Type Checking|Import Error,Type Checking|Import Error
198,199,9b52669238946cd01f9cc5e99a4b6babf0942cdf,9ebc254bb14ed052a0ac459d8c109ae8e0c12233,0.6472,Code Styling,Code Styling|Import Error
426,430,8efb5578f2c0b9ad8e539bb79ff522c50d3bb771,ab4ebf9a9dc3c4ee40947141afdbc96a981d1ed5,0.6472,Dependency,Test Failure
77,191,d340b3a337398d539f38101282d09dd5e9966354,840ad511b904f43678ec438464deb893fda58c8b,0.6471,Import Error,Code Styling|Import Error
334,335,a1741388832b295ac6f4f031820ea292f484c64a,abc695c3074f1400432fd74ecc75d50f439147b3,0.6471,Static Analysis,Static Analysis
86,165,f2436c62292765f014a0dd30a013035abd13c33f,344c0994f4fce22a64ad9c57270679e51b8e66e6,0.647,Type Checking|Import Error,Type Checking|Import Error
73,165,c27ea5332c1d979ad2fc0c2b09ff571c9538f423,344c0994f4fce22a64ad9c57270679e51b8e66e6,0.6469,Import Error,Type Checking|Import Error
78,201,d78ebf9508e112a8d2526ec26bcc37d8e8a2bfa2,a4f765fa10f5588775b757a3b3bafb3194f8ac86,0.6469,Import Error|Type Checking,Import Error|Type Checking
84,155,ede117552a48bee7f674fbfab87d9586f2fabe19,1a41bfdce3fbdd13b1269f0acc04885762c39dd1,0.6469,Import Error|Type Checking,Type Checking|Import Error
167,175,39d992d415c335b61f670c31a68c0edc578e5062,67b1780b01f5d7461dc9b3d189d25acecbdb171d,0.6469,Import Error|Type Checking,Type Checking|Import Error|Code Styling
184,209,7b8834b321a97bc57d7a5ac82680c24aff793b91,b9a749745c9e91ee446a6ebdda7640d49cac8027,0.6469,Import Error|Type Checking,Test Failure|Type Checking
163,187,31d6eba6f9be2ea8fc3bf80efc498075f6241cb5,7efb1f09096dd41ea09b30ceb17746686931d1cf,0.6468,Code Styling|Test Failure,Code Styling|Import Error
184,197,7b8834b321a97bc57d7a5ac82680c24aff793b91,98c0877ed94c574c7a6eae2f2eb662bfcef1ba87,0.6468,Import Error|Type Checking,Test Failure|Type Checking
89,189,fb10c6e8e2f7ca6d855f8cfeda8bae8f4a644e7c,82609349d7098fd5ad1c71f0e057f50cd0074404,0.6465,Import Error|Type Checking,Code Styling|Import Error
464,469,770f97a0a0b3f9c8a1e7f4b55ad99376197e28f2,8c67faaa0010c3a9195ae073f68410fd60ee3300,0.6465,Code Styling,Static Analysis
74,205,c434e89bee35d93f4e741c32dc36c5a9a68404df,ae364459a503a2867eeef3ede75f24ad3b5d5839,0.6463,Type Checking|Import Error,Import Error
78,200,d78ebf9508e112a8d2526ec26bcc37d8e8a2bfa2,a19827aa499277f65d5314ace68e2ddee7a25f4c,0.6461,Import Error|Type Checking,Type Checking|Test Failure
88,90,fa597eab63defb9e7e146e73c6ee23fb00f16284,ff5106ea7e8f83cb7a85bbee6f2299ac736ac860,0.6461,Test Failure|Type Checking,Type Checking|Test Failure
157,199,1c533e0065df6fa2c1c75c23125cdc5e8c12ce3c,9ebc254bb14ed052a0ac459d8c109ae8e0c12233,0.6461,Import Error|Code Styling,Code Styling|Import Error
373,374,bad6b76af688c10ecd094e8e7d9c14a20e1137a7,ceac7609b4d07be6653735414990c9218fc4eac8,0.6461,Dependency Error,Dependency Error
79,84,da9d2e853bd3c3111d4d8864906975c75f7e9888,ede117552a48bee7f674fbfab87d9586f2fabe19,0.6459,Type Checking|Import Error,Import Error|Type Checking
540,538,b41c3a617f8b67bd12b40558e6ce45fcfe18be16,9fa5da63d346f105d76d80a88d8f8adeb15dc991,0.6458,Environment,Environment Error
156,206,1a6efefa726610d7ca262beb8e6adf1607829dbb,aef89d7979ff37db1e5e5a75265767e0c460b0ba,0.6455,Type Checking|Import Error,Type Checking
74,203,c434e89bee35d93f4e741c32dc36c5a9a68404df,ac2b8825370e010e3875415296d16506d231bb90,0.6451,Type Checking|Import Error,Type Checking|Import Error
512,517,88c4f3ff124763577043c1741057863ee519f9b2,a33b26d8520a396ba5dd2de736b63046422ca368,0.6451,Type Checking|Code Formatting,Code Styling|Type Checking
78,88,d78ebf9508e112a8d2526ec26bcc37d8e8a2bfa2,fa597eab63defb9e7e146e73c6ee23fb00f16284,0.6449,Import Error|Type Checking,Test Failure|Type Checking
153,159,16c6139ab089f3cd774175cc7a5bc2e0cbd52699,1da36493c0905f61ee6fa58ebf792f993d3579dc,0.6449,Import Error|Type Checking,Import Error|Type Checking
540,544,b41c3a617f8b67bd12b40558e6ce45fcfe18be16,c69fd6009fd8b027305163e7e4200f6ad67af95a,0.6447,Environment,Environment Error|Test Failure
78,89,d78ebf9508e112a8d2526ec26bcc37d8e8a2bfa2,fb10c6e8e2f7ca6d855f8cfeda8bae8f4a644e7c,0.6446,Import Error|Type Checking,Import Error|Type Checking
529,533,511a9296c9215864baf1a1a7ae843ccfa0efdfd9,724d69aae2ea31412605bf8687fed1abb3a29ba9,0.6445,Environment Error|Runtime Error|Test Failure,Test Failure
30,32,d4ca3713b196de2aee52fd0344d0eb9a9eaada64,2f0605c9ec79b7a675728cb525ad55b36ade2e93,0.6445,Code Styling,Code Styling
75,180,ca75b3dc2cfaf4d6a9409109f10b285bdf6a8097,6f19da809ef086cec3d81173f2c1b849e81c896d,0.6444,Type Checking,Type Checking
90,172,ff5106ea7e8f83cb7a85bbee6f2299ac736ac860,55c8c01643e65d53cf29664e5d5dc6d7307272d6,0.6444,Type Checking|Test Failure,Test Failure|Type Checking
152,203,110e09997f8a22a617e261dec9e301129bbead65,ac2b8825370e010e3875415296d16506d231bb90,0.6444,Test Failure|Type Checking,Type Checking|Import Error
166,182,37c595ac6f390dbccbcfa20f742faa36f34b194a,754f4d3afe097bd3d360bb8a186acd95cc2542ea,0.6444,Import Error,Test Failure
180,188,6f19da809ef086cec3d81173f2c1b849e81c896d,7f4d750eaf81c6f8384ed8246180c29bb45ea7bf,0.6444,Type Checking,Type Checking
535,545,917c6c79402d69402ae4d4229f9a44cb49bf6867,c6e622ac4765055bd95f5358a6f19ed3970da9b4,0.6443,Environment Error,Environment Error|Test Failure
78,151,d78ebf9508e112a8d2526ec26bcc37d8e8a2bfa2,09c3a7624b042f0af173fb95362fbefbb3d32522,0.6442,Import Error|Type Checking,Import Error|Type Checking
163,191,31d6eba6f9be2ea8fc3bf80efc498075f6241cb5,840ad511b904f43678ec438464deb893fda58c8b,0.644,Code Styling|Test Failure,Code Styling|Import Error
77,167,d340b3a337398d539f38101282d09dd5e9966354,39d992d415c335b61f670c31a68c0edc578e5062,0.6437,Import Error,Import Error|Type Checking
175,203,67b1780b01f5d7461dc9b3d189d25acecbdb171d,ac2b8825370e010e3875415296d16506d231bb90,0.6436,Type Checking|Import Error|Code Styling,Type Checking|Import Error
88,209,fa597eab63defb9e7e146e73c6ee23fb00f16284,b9a749745c9e91ee446a6ebdda7640d49cac8027,0.6435,Test Failure|Type Checking,Test Failure|Type Checking
152,159,110e09997f8a22a617e261dec9e301129bbead65,1da36493c0905f61ee6fa58ebf792f993d3579dc,0.6435,Test Failure|Type Checking,Import Error|Type Checking
76,156,d1e88b8766d152d7d4e7911a0072591db1eb4bcd,1a6efefa726610d7ca262beb8e6adf1607829dbb,0.6433,Import Error|Type Checking|Code Styling,Type Checking|Import Error
296,176,f6adbaa7d295c83c481fbd8ad452eb1883f42a2c,6865351833c002710b5e861a4ff6bc05b74afd4b,0.6433,Import Error|Code Styling,Code Styling|Import Error
516,511,a0e2fac3caab48e049f40f221414d3dc648c6326,87ef1325e80dbb82693c7e59dff4f4f37d68da65,0.6433,Type Checking,Type Checking
186,170,7da71b58b1eb9b56ac1b4423afd9da61679a706e,4b5113e905468a8710137ff717685e5728e9cadf,0.6431,Import Error|Code Styling,Import Error|Type Checking
506,509,80fe937279863ecf49a66640859a9d9dd17ec23b,851f22cb8db8b8a426589f405dc91b75efbe234c,0.6431,Code Styling,Code Styling
328,330,285c5e3cc5594117a716edb859fc4b83c5e0bffd,34d266419c7e9ea075d674394e5fa567c2720d08,0.6428,Code Styling,Code Styling
121,124,c3a3944a6d50067aa5937e22e97eac0a64631f47,da7ae359227a089cedf0b7aba53962766e7eb0b2,0.6427,Type Checking|Dependency Error,Type Checking|Dependency Error
160,187,233c76da6b91def1e9d09a3fe170578c0bded0aa,7efb1f09096dd41ea09b30ceb17746686931d1cf,0.6425,Code Styling,Code Styling|Import Error
375,429,248a0b8e6a790d65a3e47ce1972967cdf5baf786,a1890457665c07d1a31b62684d57e8c4aa98bc0f,0.6425,Linting,Linting
152,165,110e09997f8a22a617e261dec9e301129bbead65,344c0994f4fce22a64ad9c57270679e51b8e66e6,0.6424,Test Failure|Type Checking,Type Checking|Import Error
86,152,f2436c62292765f014a0dd30a013035abd13c33f,110e09997f8a22a617e261dec9e301129bbead65,0.6423,Type Checking|Import Error,Test Failure|Type Checking
73,156,c27ea5332c1d979ad2fc0c2b09ff571c9538f423,1a6efefa726610d7ca262beb8e6adf1607829dbb,0.6422,Import Error,Type Checking|Import Error
84,89,ede117552a48bee7f674fbfab87d9586f2fabe19,fb10c6e8e2f7ca6d855f8cfeda8bae8f4a644e7c,0.6421,Import Error|Type Checking,Import Error|Type Checking
89,203,fb10c6e8e2f7ca6d855f8cfeda8bae8f4a644e7c,ac2b8825370e010e3875415296d16506d231bb90,0.642,Import Error|Type Checking,Type Checking|Import Error
